255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	216,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
160,  	160,  	160
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
255,  	255,  	255
38,  	127,  	0
255,  	255,  	255
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
0,  	0,  	0
